"mes","Dolar","CtBarril","Etanol","GasolProdr","TribEst","TribFed","DistrRev","IPCA","PCTribEst","PIM","EstEmp","CDI","IBC","MRed","GasolNaBomba"
"2018-07",3.82629166666667,284.79998575,0.47700558961059,1.4418084,1.25649423049425,0.686868,0.626823779895158,0.33,27.9905152705335,77,38575609,6.39,140.97,148006,4.489
"2018-08",3.92921333333333,285.279916266667,0.462046447481728,1.4185579,1.25907936461444,0.686868,0.619448287903831,-0.09,28.3193739229519,87.5,38699353,6.39,143.33,149095,4.446
"2018-09",4.096575,323.876328666667,0.50938250131381,1.6238412,1.25891375705289,0.686868,0.6169945416333,0.48,26.8082145880087,72.3,38850359,6.39,135.87,149895,4.696
"2018-10",3.75897692307692,308.010935846154,0.536707753773773,1.4683804,1.31555713070718,0.686868,0.701486715519048,0.45,27.9370807115562,80.6,38916964,6.4,139.75,149095,4.709
"2018-11",3.78119285714286,250.519544714286,0.502921364673869,1.1644741,1.30005411694443,0.686868,0.850682418381697,-0.21,28.8580270131949,75.2,38980132,6.4,137.61,148682,4.505
"2018-12",3.88477777777778,229.298921666667,0.500805625171737,1.1926667,1.27934277811738,0.686868,0.684316896710878,0.15,29.4508006012289,59.7,38637774,6.4,136.34,155770,4.34399999999999
"2019-01",3.724675,220.280073666667,0.502650181964528,1.1443042,1.25482252358461,0.686868,0.741355094450864,0.32,28.9797349557647,65.9,38682440,6.4,133.44,175454,4.33
"2019-02",3.72569166666667,236.858710416667,0.515747963536767,1.1907176,1.22242204549694,0.686868,0.602244390966297,0.43,28.9810821597188,76.1,38874943,6.4,133.74,176280,4.218
"2019-03",3.8555,254.904415769231,0.513656752284145,1.3350313,1.21153036535911,0.686868,0.614913582356747,0.75,27.7746530343675,73.8,38836331,6.4,138.99,170110,4.362
"2019-04",3.90308333333333,277.542464666667,0.559699347029796,1.4188791,1.24230399582899,0.686868,0.596249557141213,0.57,27.5822379180504,81.7,38972715,6.4,139.46,151464,4.504
"2019-05",3.98662857142857,286.596511428571,0.520667795922516,1.4818343,1.28594549351355,0.686868,0.57368441056393,0.13,28.2687512313377,82,39013389,6.4,139.26,149699,4.549
"2019-06",3.8554,245.894381333333,0.507499814232767,1.2975312,1.28480790168171,0.686868,0.648293084085527,0.01,29.0352068176657,73.6,39072919,6.4,135.01,149690,4.425
"2019-07",3.77475384615385,242.057033615385,0.512171065033302,1.2061133,1.24646458704206,0.686868,0.660383047924641,0.19,28.9068781781554,81.7,39124544,6.4,142.92,150196,4.312
"2019-08",4.02208571428571,238.797102428571,0.523812335414393,1.1953458,1.2383912742576,0.686868,0.658582590328009,0.11,28.7797182025935,85.1,39252375,5.9,141.77,151819,4.303
"2019-09",4.1156,260.114813416667,0.517155324516948,1.2631117,1.23405117397805,0.686868,0.666813801505003,-0.04,28.2520873163473,78.9,39414409,5.70952380952381,138.29,150867,4.368
"2019-10",4.07968571428571,243.299104357143,0.537353978962894,1.3125473,1.23904167426981,0.686868,0.610189046767296,0.1,28.2499241739583,86.3,39488567,5.37826086956522,142.76,150599,4.386
"2019-11",4.16744615384615,262.332777461538,0.566884163095699,1.3385426,1.24028855763205,0.686868,0.595416679272254,0.51,28.0101300278241,79.1,39589164,4.9,138.84,151250,4.428
"2019-12",4.11218181818182,273.810131727273,0.59265274131961,1.4040455,1.2557684217285,0.686868,0.615665336951891,1.15,27.5690103562788,59.8,39281853,4.59047619047619,137.54,160096,4.555
"2020-01",4.15099285714286,267.196844571429,0.616711785179645,1.3698815,1.29070360030444,0.686868,0.61583511451591,0.21,28.1813013166909,71.7,39399646,4.4,133.61,179646,4.57999999999999
"2020-02",4.36674166666667,243.14567925,0.617584622628,1.2812814,1.29072767378975,0.686868,0.658538303582249,0.25,28.4614702048457,76.6,39625294,4.19166666666667,134.64,181171,4.535
"2020-03",4.89271666666667,166.968496583333,0.553192161509803,1.0674571,1.28653870573157,0.686868,0.805944032758627,0.07,29.2395160393539,72.3,39348944,3.94545454545455,136.69,172286,4.4
"2020-04",5.31320769230769,94.0374269230769,0.422800212866392,0.6987268,1.17426277898127,0.686868,0.946342208152334,-0.31,29.8870648760822,47.4,38385241,3.65,119.12,151517,3.929
"2020-05",5.65388333333333,157.850947,0.434783674753904,0.8873588,1.13821781788303,0.686868,0.68777170736307,-0.38,29.6797344949942,52.9,38011645,3.0125,119.78,145661,3.835
"2020-06",5.18789166666667,207.998117666667,0.518770134728533,1.0952701,1.11771607430419,0.686868,0.603375690967272,0.26,27.7900565465985,59.6,37981600,2.57857142857143,126.17,140429,4.02199999999999
"2020-07",5.28032,227.544550266667,0.510794721435384,1.2858804,1.1786975834361,0.686868,0.540759295128515,0.36,28.0441966080443,72.2,38118972,2.15,135.87,137654,4.203
"2020-08",5.465225,244.757913833333,0.518869747090319,1.2770547,1.19521934881022,0.686868,0.589988204099456,0.24,28.00420217456,80.4,38362238,1.93571428571429,135.51,137510,4.268
"2020-09",5.390325,220.497906083333,0.451415593572499,1.2770547,1.19521934881022,0.686868,0.657442357617276,0.64,28.00420217456,84.8,38681647,1.9,137.06,139961,4.268
"2020-10",5.6428,227.918036071429,0.654686900378832,1.3727504,1.23913300367627,0.69,0.401561695944897,0.86,28.432663436451,91.3,39074028,1.9,139.47,141908,4.358132
