"mes","Dolar","CtBarril","Etanol","GasolProdr","TribEst","TribFed","DistrRev","IPCA","PCTribEst","PIM","EstEmp","CDI","IBC","MRed","GasolNaBomba"
"2018-07",3.82629166666667,284.79998575,0.447255,1.439122,1.24733126492587,0.686868,0.593423735074133,0.0259419394688079,28.2585243526477,77,38575609,6.39,140.97,148006,4.414
"2018-08",3.92921333333333,285.279916266667,0.426735,1.4128128,1.25167095989975,0.686868,0.578913240100254,-0.0518838789376158,28.7278163851216,87.5,38699353,6.39,143.33,149095,4.357
"2018-09",4.096575,323.876328666667,0.495045,1.6095916,1.23966560949957,0.686868,0.556829790500432,0.29573810994441,27.0197386551781,72.3,38850359,6.39,135.87,149895,4.588
"2018-10",3.75897692307692,308.010935846154,0.536598,1.4617301,1.29349508207018,0.686868,0.627308817929823,0.373563928350834,28.0828285295306,80.6,38916964,6.4,139.75,149095,4.606
"2018-11",3.78119285714286,250.519544714286,0.491346,1.1495529,1.27404049147862,0.686868,0.816192608521384,-0.217912291537986,28.8374941484522,75.2,38980132,6.4,137.61,148682,4.418
"2018-12",3.88477777777778,229.298921666667,0.492318,1.2208812,1.27122336571824,0.686868,0.570709434281757,0.134898085237801,29.9675475181103,59.7,38637774,6.4,136.34,155770,4.242
"2019-01",3.724675,220.280073666667,0.493965,1.1346171,1.23087016219686,0.686868,0.689679737803141,0.0415071031500927,29.0573692681034,65.9,38682440,6.4,133.44,175454,4.236
"2019-02",3.72569166666667,236.858710416667,0.507114,1.1725479,1.19847511414764,0.686868,0.521994985852364,0.0778258184064237,29.3240791325578,76.1,38874943,6.4,133.74,176280,4.087
"2019-03",3.8555,254.904415769231,0.501957,1.323198,1.19552995808991,0.686868,0.606447041910093,0.612229771463866,27.7127945778838,73.8,38836331,6.4,138.99,170110,4.314
"2019-04",3.90308333333333,277.542464666667,0.568026,1.4070312,1.22435874543607,0.686868,0.569716054563933,0.430636195182211,27.4766325277394,81.7,38972715,6.4,139.46,151464,4.456
"2019-05",3.98662857142857,286.596511428571,0.514485,1.4765564,1.27179926387867,0.686868,0.528291336121332,0.062260654725139,28.401055468483,82,39013389,6.4,139.26,149699,4.478
"2019-06",3.8554,245.894381333333,0.496422,1.2709154,1.27179926387867,0.686868,0.573995336121332,-0.212723903644225,29.5767270669458,73.6,39072919,6.4,135.01,149690,4.3
"2019-07",3.77475384615385,242.057033615385,0.505224,1.1908636,1.21932466514477,0.686868,0.591719734855227,0.280172946263125,29.0730726071715,81.7,39124544,6.4,142.92,150196,4.194
"2019-08",4.02208571428571,238.797102428571,0.521748,1.1654304,1.21096178682607,0.686868,0.543991813173929,-0.0207535515750463,29.3282099013337,85.1,39252375,5.9,141.77,151819,4.129
"2019-09",4.1156,260.114813416667,0.505575,1.2476868,1.19379926485619,0.686868,0.55807093514381,-0.0207535515750463,28.478035898287,78.9,39414409,5.70952380952381,138.29,150867,4.192
"2019-10",4.07968571428571,243.299104357143,0.53649,1.2950054,1.19544215464537,0.686868,0.493194445354634,-0.00518838789376158,28.4155491952786,86.3,39488567,5.37826086956522,142.76,150599,4.207
"2019-11",4.16744615384615,262.332777461538,0.563085,1.3327537,1.19685731951283,0.686868,0.542435980487171,0.243854231006794,27.6922100766504,79.1,39589164,4.9,138.84,151250,4.322
"2019-12",4.11218181818182,273.810131727273,0.590949,1.38627,1.22862467137619,0.686868,0.620288328623807,0.596664607782582,27.2241230085573,59.8,39281853,4.59047619047619,137.54,160096,4.513
"2020-01",4.15099285714286,267.196844571429,0.608715,1.3548581,1.27286555998955,0.686868,0.586693340010454,0.0876467065868264,28.223183148327,71.7,39399646,4.4,133.61,179646,4.51
"2020-02",4.36674166666667,243.14567925,0.617166,1.2692364,1.27493859013455,0.686868,0.619791009865452,0.0824910179640718,28.5348833960284,76.6,39625294,4.19166666666667,134.64,181171,4.468
"2020-03",4.89271666666667,166.968496583333,0.545967,1.0230731,1.26357240678448,0.686868,0.78251949321552,-0.164982035928144,29.3717435328796,72.3,39348944,3.94545454545455,136.69,172286,4.302
"2020-04",5.31320769230769,94.0374269230769,0.415476,0.6753595,1.12121748299581,0.686868,0.907079017004185,-0.0257784431137725,29.4592086966845,47.4,38385241,3.65,119.12,151517,3.806
"2020-05",5.65388333333333,157.850947,0.426816,0.8742626,1.07260047367391,0.686868,0.636452926326086,-0.226850299401198,29.0127258229351,52.9,38011645,3.0125,119.78,145661,3.697
"2020-06",5.18789166666667,207.998117666667,0.506574,1.0875175,1.07891179077778,0.686868,0.571128709222222,-0.00515568862275449,27.4462424517369,59.6,37981600,2.57857142857143,126.17,140429,3.931
"2020-07",5.28032,227.544550266667,0.506547,1.2658784,1.15889856334833,0.686868,0.505808036651672,0.190760479041916,28.1013230685822,72.2,38118972,2.15,135.87,137654,4.124
"2020-08",5.465225,244.757913833333,0.515808,1.237131,1.17494725440261,0.686868,0.538245745597385,0.170137724550898,28.2915303251291,80.4,38362238,1.93571428571429,135.51,137510,4.153
"2020-09",5.390325,220.497906083333,0.515808,1.237131,1.17494725440261,0.686868,0.538245745597385,0.350586826347305,28.2915303251291,84.8,38681647,1.9,137.06,139961,4.153
"2020-10",5.6428,227.918036071429,0.642384,1.2792593,1.21770371292779,0.69,0.426784987072208,0.324808383233533,28.6105720623277,91.3,39074028,1.9,139.47,141908,4.256132
